"row ID","First(compound_chembl_id)","First(standard_type)","First*(standard_value)","First(standard_units)","First(target_chembl_id)","First(organism)","First(pref_name)","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_rotN","b_rotR","b_single","b_triple","chiral","chiral_u","FCharge","h_logD","h_logP","h_logS","h_mr","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","mutagenic","reactive","rings","TPSA","vdw_area","vdw_vol","vsa_acc","vsa_don","vsa_hyd","Weight","SMI (Canonical)"
"Row239334_Row443299_Row239834_Row239334","CHEMBL3937878","Ki",0.18,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,59,2,9,36,22,0,0,23,1,2,23,0,8,2,0,0,6,0.15000001,16,63,3,40,6,0.15000001,44,0,0,0,0,1.5498106,3.1768527,-6.1084476,13.210572,5.4323893,10,3,1,1,1,0,5,119.08,467.48273,616.86414,32.710987,17.742489,322.9248,516.94,"CN1CCC(n2cc(N=C(O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row239672_Row443193_Row240172_Row239672","CHEMBL3975592","Ki",1.38,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,65,1,9,40,25,0,0,26,1,2,25,0,8,3,0,0,8,0.17777778,16,70,4,45,8,0.17777778,50,0,0,0,0,2.0639188,3.7186463,-6.9097142,14.520433,5.5936589,11,1,0,2,0,0,6,113.37,520.4566,680.66595,46.277908,0.0,381.61478,570.98798,"CN1CCC2(C1)CN(C(=O)Cn1cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n1)C2"
"Row239695_Row443123_Row240195_Row239695","CHEMBL3943816","Ki",1.59,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,71,1,9,42,27,0,0,28,1,2,29,0,8,3,0,0,8,0.17021276,16,76,4,47,8,0.17021276,56,0,0,0,0,1.996056,4.1823173,-7.3317227,15.429218,6.3923197,11,1,0,3,0,0,6,113.37,554.92078,729.52429,46.277908,0.0,413.23178,599.04199,"CN1CCC2(CC1)CCN(C(=O)Cn1cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n1)C2"
"Row239700_Row443191_Row240200_Row239700","CHEMBL3968827","Ki",1.82,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,1,9,41,26,0,0,27,1,2,27,0,8,3,0,0,8,0.17391305,16,73,4,46,8,0.17391305,53,0,0,0,0,1.8870984,3.962157,-7.1279869,14.974822,5.9871855,11,1,0,2,0,0,6,113.37,537.68872,705.09509,46.277908,0.0,397.42328,585.01501,"CN1CCC2(CC1)CN(C(=O)Cn1cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n1)C2"
"Row239701_Row443188_Row240201_Row239701","CHEMBL3966652","Ki",2.34,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,72,1,10,43,27,0,0,28,1,2,29,0,8,4,0,0,8,0.16666667,16,77,4,48,8,0.16666667,57,0,0,0,0,2.059931,3.7415125,-7.081996,15.609279,6.8088031,12,1,0,2,0,0,6,122.6,563.6745,740.18567,48.781666,0.0,419.48175,615.04102,"CN1CCC2(CC1)CN(C(=O)Cn1cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n1)CCO2"
"Row239759_Row443124_Row240259_Row239759","CHEMBL3958363","Ki",1.93,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,1,9,41,26,0,0,27,1,2,27,0,8,3,0,0,8,0.17391305,16,73,4,46,8,0.17391305,53,0,1,1,0,2.0745652,3.9839013,-7.13061,14.974831,5.9871855,11,1,0,2,0,0,6,113.37,537.68872,705.09509,46.277908,0.0,397.42328,585.01501,"CN1CCC2(CCN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)C2)C1"
"Row239764_Row443118_Row240264_Row239764","CHEMBL3933698","Ki",1.47,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,71,1,9,42,27,0,0,28,1,2,29,0,8,3,0,0,8,0.17021276,16,76,4,47,8,0.17021276,56,0,0,0,0,2.0030694,4.1566257,-7.3164372,15.429222,6.3923197,11,1,0,3,0,0,6,113.37,554.92078,729.52429,46.277908,0.0,413.23178,599.04199,"CN1CCC2(CCN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)C1"
"Row239795_Row443189_Row240295_Row239795","CHEMBL3898224","Ki",1.26,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,71,2,11,43,25,0,0,27,1,2,28,0,9,4,0,0,8,0.16666667,16,76,4,48,8,0.16666667,56,0,2,2,0,1.5864377,2.7889307,-6.5399389,15.516626,6.6308026,13,3,0,2,1,0,6,148.62,555.36938,730.42786,48.781666,17.742489,378.2323,616.02899,"CN1CCC2C(C1)OCCN2C(=O)Cn1cc(N=C(O)c2c(N)nn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1"
"Row239814_Row443218_Row240314_Row239814","CHEMBL3983983","Ki",0.77,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,65,1,9,40,25,0,0,26,1,2,25,0,8,3,0,0,8,0.17777778,16,70,4,45,8,0.17777778,50,0,2,2,0,2.7841973,3.8095868,-6.9437375,14.520436,5.7644482,11,1,0,2,0,0,6,113.37,510.41025,680.66595,46.277908,0.0,370.22336,570.98798,"CN1CCC2CN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC21"
"Row239817_Row443208_Row240317_Row239817","CHEMBL3912732","Ki",1.69,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,1,9,41,26,0,0,27,1,2,27,0,8,3,0,0,8,0.17391305,16,73,4,46,8,0.17391305,53,0,2,2,0,2.006037,3.9353302,-7.1081333,14.97483,6.1672416,11,1,0,2,0,0,6,113.37,528.98737,705.09509,46.277908,0.0,386.03186,585.01501,"CN1CCC2CN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2C1"
"Row239818_Row443129_Row240318_Row239818","CHEMBL3892526","Ki",0.26,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,70,2,10,42,25,0,0,27,1,2,28,0,9,3,0,0,8,0.17021276,16,75,4,47,8,0.17021276,55,0,2,2,0,1.4185028,3.1281688,-6.7459593,15.336568,6.2208099,12,3,0,2,1,0,6,139.39,541.71075,719.76648,46.277908,17.742489,365.73236,600.02997,"CN1CCC2CN(C(=O)Cn3cc(N=C(O)c4c(N)nn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CCC21"
"Row239819_Row443130_Row240319_Row239819","CHEMBL3981242","Ki",1.76,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,1,9,41,26,0,0,27,1,2,27,0,8,3,0,0,8,0.17391305,16,73,4,46,8,0.17391305,53,0,2,2,0,2.2027531,3.9143062,-7.1020131,14.974832,6.1672416,11,1,0,2,0,0,6,113.37,527.64233,705.09509,46.277908,0.0,386.03186,585.01501,"CN1CCC2CN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CCC21"
"Row239955_Row443298_Row240455_Row239955","CHEMBL3894688","Ki",0.15,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,62,2,9,37,23,0,0,24,1,2,25,0,8,2,0,0,6,0.14634146,16,66,3,41,6,0.14634146,47,0,1,1,0,1.4478074,3.4164801,-6.3286967,13.66496,5.8513942,10,3,0,2,1,0,5,119.08,484.71481,641.29327,32.710987,17.742489,338.73331,530.96698,"CN1CCCC(n2cc(N=C(O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row240066_Row102054_Row240566_Row240066","CHEMBL1972183","Ki",398.11,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,12,0,46,0,3,22,19,0,0,19,0,0,24,0,2,1,0,0,6,0.25,12,48,0,24,6,0.25,36,0,1,1,0,1.6836315,3.4522624,-4.4883847,8.9667311,4.1409736,3,0,1,0,0,0,3,25.360001,319.78598,444.86987,8.1863317,0.0,294.51654,296.414,"CN1CCCC1COc1cncc(CCc2ccccc2)c1"
"Row240099_Row443217_Row240599_Row240099","CHEMBL3950981","Ki",0.54,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,1,9,41,26,0,0,27,1,2,27,0,8,3,0,0,8,0.17391305,16,73,4,46,8,0.17391305,53,0,2,2,0,2.7240689,3.9516315,-7.1257548,14.974823,6.1672416,11,1,0,2,0,0,6,113.37,527.64233,705.09509,46.277908,0.0,386.03186,585.01501,"CN1CCCC2CN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC21"
"Row240210_Row443172_Row240710_Row240210","CHEMBL3944331","Ki",0.57,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,66,2,10,40,23,0,0,25,1,2,26,0,9,3,0,0,8,0.18181819,16,70,4,44,8,0.18181819,50,0,0,0,0,2.028801,3.1759369,-6.462029,14.597624,6.4299412,12,3,0,2,1,0,5,139.39,534.52502,684.8042,46.277908,17.742489,361.31528,573.992,"CN1CCCN(C(=O)Cn2cc(N=C(O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row240211_Row443173_Row240711_Row240211","CHEMBL3975210","Ki",2.38,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,64,1,9,39,24,0,0,25,1,2,25,0,8,3,0,0,8,0.18604651,16,68,4,43,8,0.18604651,48,0,0,0,0,2.7960219,3.9620736,-6.8180819,14.235888,6.3885307,11,1,0,2,0,0,5,113.37,520.4566,670.13281,46.277908,0.0,381.61478,558.97699,"CN1CCCN(C(=O)Cn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row240452_Row176718_Row240952_Row240452","CHEMBL2207759","IC50",745.7,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,18,0,64,2,7,34,24,0,0,26,0,0,30,0,6,2,0,0,6,0.15789473,18,68,1,38,7,0.18421052,49,0,1,1,0,2.4852509,2.9433107,-5.5433874,13.308361,5.061636,8,2,1,0,0,0,5,82.620003,462.32318,637.38641,27.435829,11.365152,368.81418,458.56598,"CN1CCCC1C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1"
"Row240562_Row403843_Row241062_Row240562","CHEMBL2392491","Ki",721.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,12,0,49,2,8,26,16,0,0,18,0,0,23,0,7,1,0,0,3,0.1,14,53,1,30,3,0.1,38,0,1,1,0,-0.2495583,0.58645612,-3.5613437,9.9541388,2.9357152,8,1,1,0,1,0,5,82.940002,333.83176,470.24371,36.147465,0.0,243.44621,353.42999,"CN1CCCC1C(=O)N1CCC(n2nnc3cnc4[nH]ccc4c32)CC1"
"Row240749_Row443174_Row241249_Row240749","CHEMBL3933811","Ki",1.3,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,67,1,9,40,25,0,0,26,1,2,27,0,8,3,0,0,8,0.18181819,16,71,4,44,8,0.18181819,51,0,0,0,0,3.5200241,4.2533712,-7.0974851,14.69027,6.2163944,11,1,0,2,0,0,5,113.37,544.58911,694.56201,46.277908,0.0,404.32367,573.00397,"CN1CCN(C(=O)Cn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)C(C)(C)C1"
"Row240807_Row443087_Row241307_Row240807","CHEMBL3957195","Ki",0.88,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,75,1,10,45,27,0,0,29,1,2,30,0,9,4,0,0,9,0.18000001,16,80,5,50,9,0.18000001,59,0,0,0,0,3.9270749,3.7824585,-7.391614,16.361908,7.1567879,13,1,0,2,0,0,6,133.67999,593.3396,773.03516,59.84483,0.0,424.42233,642.06702,"CN1CCN(C2CCN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)C(=O)C1"
"Row240928_Row443169_Row241428_Row240928","CHEMBL3942659","Ki",1.6,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,67,1,9,40,25,0,0,26,1,2,27,0,8,3,0,0,8,0.18181819,16,71,4,44,8,0.18181819,51,0,0,0,0,3.5752943,4.2417102,-7.0851498,14.690267,6.2163944,11,1,0,2,0,0,5,113.37,544.58911,694.56201,46.277908,0.0,404.32367,573.00397,"CN1CCN(C(=O)Cn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1(C)C"
"Row241123_Row443176_Row241623_Row241123","CHEMBL3926009","Ki",0.36,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,63,2,10,39,22,0,0,24,1,2,24,0,9,3,0,0,8,0.18604651,16,67,4,43,8,0.18604651,47,0,0,0,0,2.4155004,2.9539745,-6.251122,14.14323,6.0039678,12,3,0,2,1,0,5,139.39,517.29297,660.375,46.277908,17.742489,345.50677,559.96497,"CN1CCN(C(=O)Cn2cc(N=C(O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row241124_Row443177_Row241624_Row241124","CHEMBL3950688","Ki",0.93,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,61,1,9,38,23,0,0,24,1,2,23,0,8,3,0,0,8,0.19047619,16,65,4,42,8,0.19047619,45,0,0,0,0,3.2828615,3.7401133,-6.6071758,13.781495,5.9570217,11,1,0,2,0,0,5,113.37,503.22455,645.70367,46.277908,0.0,365.80627,544.95001,"CN1CCN(C(=O)Cn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row241505_Row223912_Row242005_Row241505","CHEMBL3658120","IC50",70.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,24,0,78,2,9,47,32,0,0,33,0,3,31,0,8,3,0,0,7,0.13461539,24,83,3,52,9,0.17307693,56,0,0,0,0,4.747345,5.5695214,-8.7638035,17.169106,6.3126888,11,2,0,3,0,0,6,123.66,601.02527,811.16895,57.748489,11.365152,450.59271,644.65796,"Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1=O"
"Row241541_Row439923_Row242041_Row241541","CHEMBL3891220","Ki",0.56,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,67,1,9,43,29,0,0,29,1,2,24,0,7,3,0,1,8,0.16666667,22,72,4,48,8,0.16666667,46,0,0,0,0,5.2843671,6.0164156,-9.0345421,16.161957,6.8885889,10,1,0,2,0,0,6,108.44,557.66223,741.54041,42.539444,0.0,423.27063,624.07196,"CN1CCN(C(=O)c2ccc(-c3nc(-c4cc(Cl)ccc4OC(F)F)c(N=C(O)c4cnn5cccnc45)s3)cc2)CC1"
"Row241550_Row88896_Row242050_Row241550","CHEMBL1092063","IC50",7.1,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,76,0,7,41,31,0,0,32,0,0,35,0,5,3,0,1,6,0.13043478,23,81,1,46,6,0.13043478,57,0,0,0,0,3.4249487,4.2102084,-7.4217825,16.250214,6.4998913,8,0,1,1,0,0,6,86.709999,554.03168,772.01959,56.948597,0.0,452.70792,569.72998,"Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)ccc1C(=O)N1CCN(C)CC1"
"Row241587_Row324584_Row242087_Row241587","CHEMBL3589169","IC50",1.2,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,55,2,5,32,24,0,0,25,1,0,23,0,4,2,0,0,4,0.11111111,21,59,2,36,4,0.11111111,36,0,0,0,0,3.671366,4.4871416,-6.4594975,12.623574,3.9888148,6,3,1,0,1,0,5,82.43,418.03983,587.1076,27.133842,23.425066,318.12598,446.93799,"CN1CCN(C(=O)c2ccc3[nH]c4c(C(N)=O)cc(-c5ccc(Cl)cc5)cc4c3c2)CC1"
"Row241596_Row328081_Row242096_Row241596","CHEMBL3622200","IC50",6.2,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,55,2,5,33,25,0,0,25,2,0,22,0,4,2,0,0,4,0.10810811,21,59,2,37,4,0.10810811,36,0,0,0,0,4.4305067,5.2273788,-7.167871,13.054888,4.6175566,6,3,1,0,1,0,5,82.43,435.62125,603.06354,27.133842,23.425066,336.41916,481.383,"CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(Cl)c(Cl)c4)cc23)CC1"
"Row241597_Row328084_Row242097_Row241597","CHEMBL3646818","IC50",7.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,19,0,54,2,6,32,22,0,0,24,1,0,22,0,5,2,0,0,4,0.11111111,21,58,2,36,4,0.11111111,35,0,0,0,0,3.0626092,3.859442,-6.204679,12.50195,3.9545302,7,3,1,0,1,0,5,95.32,416.18414,578.03204,32.816418,23.425066,302.28873,447.92599,"CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(Cl)nc4)cc23)CC1"
"Row241598_Row328082_Row242098_Row241598","CHEMBL3622201","IC50",27.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,19,0,62,3,7,35,24,0,0,27,0,0,27,0,5,3,0,0,5,0.12820514,21,66,3,39,6,0.15384616,42,0,0,0,0,2.7826805,3.5793447,-6.0671492,13.602283,4.1357698,8,4,1,0,1,0,5,111.53,457.45389,637.47595,40.700764,29.107641,320.13226,469.54498,"CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1"
"Row241599_Row328083_Row242099_Row241599","CHEMBL3646820","IC50",6.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,55,2,5,31,23,0,0,25,0,0,24,0,4,2,0,0,4,0.11428571,21,59,2,35,4,0.11428571,36,0,0,0,0,3.032517,3.8291712,-6.0973086,12.187772,3.4076803,6,3,1,0,1,0,5,82.43,400.45844,571.15167,27.133842,23.425066,299.83276,412.49298,"CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccccc4)cc23)CC1"
"Row241614_Row328052_Row242114_Row241614","CHEMBL3621515","IC50",212.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,19,0,65,3,7,36,25,0,0,28,0,0,29,0,5,3,0,0,5,0.125,21,69,3,40,6,0.15000001,45,0,0,0,0,3.0229046,3.8202744,-6.3151412,14.05774,4.3461685,8,4,1,0,1,0,5,111.53,474.68597,661.90515,40.700764,29.107641,335.94077,483.57199,"CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1C"
"Row241622_Row328065_Row242122_Row241622","CHEMBL3621496","IC50",50.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,55,2,5,32,24,0,0,25,0,1,23,0,4,2,0,0,4,0.11111111,21,59,2,36,4,0.11111111,36,0,0,0,0,3.1563475,3.9535947,-5.9716725,12.248487,3.5660393,6,3,1,0,1,0,5,82.43,404.86761,574.29395,27.133842,23.425066,304.95377,430.483,"CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4ccccc4F)c23)CC1"
"Row242020_Row443097_Row242520_Row242020","CHEMBL3968155","Ki",1.65,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,76,1,10,44,28,0,0,29,1,2,32,0,9,3,0,0,9,0.18367347,16,81,4,49,9,0.18367347,61,0,0,0,0,1.8466418,3.8052957,-7.2959166,16.215536,7.4446111,12,1,0,2,0,0,6,116.61,588.54626,771.85638,46.277908,0.0,444.72183,628.08398,"CN1CCN(C2CCN(C(=O)Cn3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CC1"
"Row242391_Row324746_Row242891_Row242391","CHEMBL3649624","IC50",220.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,13,0,57,2,7,31,19,0,0,22,0,0,26,0,6,3,0,0,4,0.11428571,15,61,2,35,4,0.11428571,44,0,0,0,0,-0.042565066,0.96944863,-4.0671272,11.772723,3.874294,9,3,1,0,1,0,5,107.79,411.19785,559.48712,35.320175,23.425066,289.7717,422.48898,"CN1CCN(c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3n2)CC1"
"Row242554_Row269561_Row243054_Row242554","CHEMBL376885","IC50",113.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,21,0,51,1,6,30,18,0,0,21,1,0,21,0,8,0,0,0,4,0.11764706,22,55,0,34,4,0.11764706,33,0,0,0,0,2.3688242,3.4270334,-5.9682441,11.819536,3.8752332,8,1,1,0,0,0,5,75.0,413.32315,545.77753,22.730305,5.6825762,304.7478,420.90799,"CN1CCN(c2cc(Nc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1"
"Row242565_Row107235_Row243065_Row242565","CHEMBL385114","IC50",68.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,21,0,50,0,5,31,19,0,0,21,0,2,19,0,7,1,0,0,4,0.11428571,22,54,0,35,4,0.11428571,32,0,0,0,0,2.3979554,3.434571,-5.9240255,11.338205,3.736995,8,0,1,0,0,0,5,72.199997,401.8259,530.48035,22.730305,0.0,298.45557,423.427,"CN1CCN(c2cc(Oc3c(F)cccc3F)nc(-n3cnc4ccncc43)n2)CC1"
"Row242566_Row107234_Row243066_Row242566","CHEMBL218439","IC50",17.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,21,0,50,0,5,30,18,0,0,21,1,0,20,0,7,1,0,0,4,0.11764706,22,54,0,34,4,0.11764706,32,0,0,0,0,2.7149079,3.7427118,-6.1991339,11.655282,4.0297613,8,0,1,0,0,0,5,72.199997,410.58893,540.15179,22.730305,0.0,306.50677,421.892,"CN1CCN(c2cc(Oc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1"
"Row242923_Row303211_Row243423_Row242923","CHEMBL3642384","IC50",98.01,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,75,2,6,37,24,0,0,27,0,0,38,0,8,2,0,0,7,0.17073171,11,79,3,41,9,0.21951219,65,0,1,1,0,1.2666377,2.8333311,-5.7190576,14.563508,5.7263026,10,2,1,1,0,0,5,90.790001,539.21497,708.61273,28.670536,11.365152,417.48752,506.655,"CN1CCN(c2ccc(Nc3nc4c(NCC5CCN(C(=O)OC(C)(C)C)C5)cccn4n3)cc2)CC1"
"Row242926_Row303257_Row243426_Row242926","CHEMBL3642374","IC50",487.83,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,17,0,57,2,6,31,21,0,0,23,0,0,26,0,8,0,0,0,6,0.17142858,17,61,2,35,6,0.17142858,42,0,0,0,0,1.2754982,2.8490536,-5.388823,12.290441,3.8909323,8,2,1,0,0,0,5,74.139999,427.32388,578.80139,20.786192,11.365152,345.07065,414.517,"CN1CCN(c2ccc(Nc3nc4c(NCc5cccnc5)cccn4n3)cc2)CC1"
"Row242927_Row303277_Row243427_Row242927","CHEMBL3642336","IC50",326.56,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,17,0,61,2,7,34,22,0,0,24,0,0,27,0,7,2,0,1,6,0.15789473,17,65,2,38,6,0.15789473,46,0,0,0,0,1.5509799,3.1184576,-5.9554229,13.454275,4.8747907,9,2,1,0,0,0,5,95.389999,471.66101,626.96729,47.12014,11.365152,355.84924,477.59299,"CN1CCN(c2ccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1"
"Row242930_Row579231_Row243430_Row242930","CHEMBL3644996","IC50",566.68,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,44,2,6,24,15,0,0,17,0,0,20,0,6,1,0,0,3,0.11111111,11,47,2,27,3,0.11111111,34,0,0,0,0,0.30584043,1.8662202,-3.811558,9.3405685,2.8627577,7,2,1,0,0,0,4,69.449997,333.74127,440.70905,15.103616,5.6825762,252.10558,324.388,"CN1CCN(c2ccc(Nc3nc4c(O)cccn4n3)cc2)CC1"
"Row243058_Row125591_Row243558_Row243058","CHEMBL3658107","IC50",40.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,18,0,74,2,6,40,30,0,0,29,0,3,34,0,7,1,0,0,7,0.15909091,18,78,1,44,9,0.20454545,59,0,0,0,0,2.4456325,3.9558516,-6.5833254,14.949216,6.2419724,8,2,0,2,0,0,5,76.629997,540.02808,727.34216,24.932074,11.365152,446.17563,553.633,"Cc1ccc(NC(=O)CCC(F)(F)F)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1"
"Row243060_Row191860_Row243560_Row243060","CHEMBL3658123","IC50",8.8,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,24,0,75,2,6,44,34,0,0,32,1,3,31,0,7,1,0,0,6,0.12244898,24,80,1,49,8,0.1632653,55,0,0,0,0,4.5232916,6.0335174,-8.6811295,16.50069,6.5331659,8,2,0,2,0,0,6,76.629997,576.41144,784.98444,24.932074,11.365152,484.69443,622.09497,"CN1CCN(c2ccc(Nc3ncc4c(n3)CCN(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3Cl)C4)cc2)CC1"
"Row243072_Row302644_Row243572_Row243072","CHEMBL1923585","IC50",0.33,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,17,0,70,2,7,37,25,0,0,27,0,0,33,0,7,2,0,1,5,0.12195122,17,74,2,41,7,0.17073171,55,0,0,0,0,2.6383784,4.1940107,-6.8969817,14.783197,5.719913,9,2,1,1,0,0,5,94.330002,529.77606,699.81635,47.12014,13.757783,394.59912,519.67401,"CN1CCN(c2ccc(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2)CC1"
